asset_id,source,owner_license_status,allowed_in_production,notes,owner,license_identifier,distribution_proof_file,distribution_proof_sha256,source_sha256,scope,release_status,reviewed_at,verification_task
ui_banner_stage_blue__3876x605,analysis/figma/raw/images/a1f74786b99af092f75c99c17ed49d98da9b6d7e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f312dde3683ec7ab1ce9def13088acc093bba17f6ab2760ba0f2ef01eeb67318,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_fox_sorcerer_ring__226x272,analysis/figma/raw/images/a356d3d3524680b6cb33a00680be441e7b89ef9b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f301b6aa75022e277ba8c3c60b35898de650c949b061c7266481edb22702c451,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_swamp_crocodile__1895x1429,analysis/figma/raw/images/a38f01991256368e852469e9bb54e5105d0707a9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ff94cd486f51ec02d99911341d145c24d7edceb40acc48b3c1a601fb7897c980,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_inferno_dragon_robe__261x262,analysis/figma/raw/images/a51232156df7dca8f5390a744ae6b992e5886be9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,40679d9916de66ae0ea80bb64ba4ed49dcce918843df15e566d94d3936e918a1,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_owl_mage_ring_orb__499x469,analysis/figma/raw/images/a61c6732dfa030bd0337ac9a2d5644d8d89ee6dc,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,0cb3346bd47d219125c0dd1275a9a420892cf4c66cf0508dc865a7862aa8126c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_fire_crystal__224x318,analysis/figma/raw/images/a626da99d963c34d6e8dfe41dd94a38f42ea2bc0,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,4cdf6430a40cbb765473e1f5d53a7326ae28dbbc131faf130682a445382bc5d6,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_inferno_dragon_spear__314x392,analysis/figma/raw/images/a659f48c34ea336dd6824d192f1b8a06c7f158cb,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,5984dd98a0492c67b9b43cd560659b436a6638b9c2e3508e6089382a57f870bd,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_logo__362x272_variant2,analysis/figma/raw/images/a700463306d06b0a5ebe99e8fd7732effdf23e1a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f6e716a25f79948c9e8172ae1d8e2bbbd7dd92d4f4aa222ec13617c0a66d7dd4,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_lion_knight_sword__243x375,analysis/figma/raw/images/a7c0d5934d543c424ba34af5454291998cd42fb1,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,b268029c7825d015c114c6ead638b02079cc1d7ebc4ca5c100c0d82de314bd95,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_ice_fairy__660x590,analysis/figma/raw/images/a84946304b6fa220e60816032915bcf106cca10f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,b6bf6522834ca3197497149f45f9397d21fae2b1e80fbaeb5bcc70ca6844c4d2,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_banner__418x236,analysis/figma/raw/images/aad6bcff54dc8785395e8211f76f92d08719e05b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,bb244b9c3d02a71bd76b62238957e20ec7768b89a9ba8ae5217d35af685acbf6,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_crescent_axes__350x294,analysis/figma/raw/images/aaf5520732eaab6b4c39eab5eb81000a747b5e92,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,6dcb01f1a328854ff9022e006d34e1f0b8e094968c21c9465d0d32d7855be975,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_button_orange__318x170,analysis/figma/raw/images/ad1a7ca03365f40fe383d93f8dae66bd92bf2935,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,06571d0c9631c9f378a2d9a32047f2ad80194a306f69128cd44ed774d3a25d46,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_chest__619x555,analysis/figma/raw/images/ae3fad983d1da3a5633348e3f3da0d24d85e4640,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,249e50b473a57a60823a0d0904f5cdd578210f9b26fd26fe9bd90f1fcc921cec,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_nav_heroes_helmet__1902x1550,analysis/figma/raw/images/af53d16704846b72a83658d911681ade819709cc,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,49e5635f7dd1c321ddd25491b61931e373167e566b8f457f011973e9e48f90e1,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_pants__522x580,analysis/figma/raw/images/b15c2e9daa94bf85f0aa6d2aaaae908e6b6d08b6,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,789cd6730a51e652cdd6be69c8945e90064a4cd49b97b1a8538234e4a30e0c7f,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_bunny_assassin__662x590,analysis/figma/raw/images/b189751a75be3e3dfa86c100def27e27de3224b8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,dec077664924569c976bc66ace90cd40dfb7e81cb062fc041b34fe69e51f22d0,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_inferno_dragon__621x590,analysis/figma/raw/images/b1b56615c66dd10cc8bf457700c9e699ba06f3fb,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,abbd1cb924c2530f2aea43bd42350159835cd080846d5d572d2bbed9a8f9cf5c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_crescent_axes__699x588,analysis/figma/raw/images/b2283bb24e654f4b176d187df3638df2e322db20,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e6142cef21b9d73308106be6ba7acd8f42079d476b502321a177eb6fcf700059,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_shield__296x362,analysis/figma/raw/images/b2a8de085ef159db19dbcdfde64f4cf2c34e0f83,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,84e4ba9a9cd97cb57c74f06fb68ae8b745c8920054eeadc2d95a0fff2530266c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_bunny_assassin__331x295,analysis/figma/raw/images/b2b7bbe04d95ecd660eb40a679b4c15430eb5baa,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,bff2ff784d9f63ea94bc2f591923a51daecdb6147d316c284b0a4636bacc1797,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_gold_hammer__474x528,analysis/figma/raw/images/b35dc8c846480c0a60816360c9b124e065b8284a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ec9e081a48cf10a8773bcde6a5d3a111b710f3d8f43cc67c89ddf7e33df3b703,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_lion_knight__1616x1788,analysis/figma/raw/images/b4005f1aa7994a120176ed0c22354d7bdbad2131,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,16dd368f0784fcd8000f08bc001998e8e043123123487605f5a9eafafc6916fc,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_wheel_outer_ring__485x481,analysis/figma/raw/images/b4dd10219a850c45ff56e984075fe2890c5fe7e2,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,fa36255ad582bae23b73786a0122e41ebf8e9fe9c74294f1654ca6a2b69876f5,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_emblem_gold_gem__504x376,analysis/figma/raw/images/b6080ed60ce0cffede7c4e16262909d2cf4cf677,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,17afa3e79746463def1caaac87b05e8c9d630ba4261092a65cc0423cc2aa64c8,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_castle_platform__941x1672,analysis/figma/raw/images/b6843d342c36233c46c287371205642516d4824e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e06ac3ab5089d40a6fb5368d79c6742c77dc58df504753279a40886a91e8b77f,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_dark_square__394x399,analysis/figma/raw/images/b70c9b90c05886930140ce22312dfb67a5748d11,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,11fba0c719c29b6797d61aa95dba493c56cd73536b0d40c5df215390bdb09f55,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_blue_triangle__371x331,analysis/figma/raw/images/b7506e7f0f1c8e3a1f00d75f6ab13123fdcb0066,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ce392458381bcb47eb0222e390e146d5f79d27db073276d0a71c634073fa5e3d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_quiver__519x688,analysis/figma/raw/images/b7871533ccf92b11eb63cc67f7daca1ff14283c6,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,3acc70845a2056e0bd60299afd0fe2f885aa8a119a04ca3c3cc21e081546451e,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_panda_monk__1705x1775,analysis/figma/raw/images/b7d79aea43cb644cba83ab14923ec3deba9efa51,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,43f57af8c76b8db945eb4493b5d941aa86f2f69eba999b6baa410451164d178b,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_lizard_strip__2172x724,analysis/figma/raw/images/b7ee52e2ee43b5a41d6ba1b65fd2e1679a76826e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1bf7a67f5307f70247412ef441257fba214ccec47559ea931bca80b98afaba2b,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_welcome_text__272x91_variant2,analysis/figma/raw/images/b7eec5627e7a722297c85e3c6da74d7b76f997f0,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,faad992bdcfe518e0ffd68cc2f154f8e38dd967ac628bd59ac7d489d6362a12d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_inferno_dragon_chest__305x298,analysis/figma/raw/images/b856d3f6a2b90f86fa9c4e72f33c0fce961889c7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9b639aedca278894f415cf7d33eb7639403d3ebb956132023e2c58885f7bb565,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_compass_gold__269x301,analysis/figma/raw/images/b885c32ce7bfdf7da8e8d7a54556852baf038873,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a0d8d29483d65bcabc214c8a9ba6fd8fe449e20c2e03af07cefd7aee96f08271,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_ring__268x258,analysis/figma/raw/images/bb40f34e86cb54fe88277b803971ec231672aef2,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,af88cbd2afc8e9cc179d527c2ff18ade3c0189f453cd1fb8dd661f1ecf578089,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_blue_feather__237x333,analysis/figma/raw/images/bb8cf73327286cf7387a10f2ef945c457968067a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,6aa7094c8e02ae282171d949d48a8ca8563efbb5bac4f69fa940d01af5ee7652,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_ring__442x374,analysis/figma/raw/images/bba70ea31d80ee161052eee9611b4a4f11863ee9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,365134db3518fd26b09b0b6a397be2fe99581737ed342dc5d050c9ef1eb59dd4,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reward_gold_chest__314x314,analysis/figma/raw/images/bbeec6374442143a2907d3223f185595cecb3f65,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9d11da602146199b9bd22760863556055be5762f88402526c93ef42dfa15e224,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_ironhide_boar__1862x1681,analysis/figma/raw/images/be919953e9369e0760e17392af8208f311c8d51d,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f4a011a953e9d21b58200c7f8ffdf23b81dcfbcf8f022b77baa7ae5337329237,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_hood__622x656,analysis/figma/raw/images/beff88aa48a1e86f0b673d200d39b1c0b5e5884a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,06edf2dafd622adc1b9a07d4a2e56f5179d097bbbb3a857ab9994decfad013e6,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_shadow_wolf__446x420,analysis/figma/raw/images/bf3a8d2882381a05bcfc5a95bb044adaa0134a6c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9799429ea4cab2f93642e23350299c1081a9f288f4d0fd53a760d28181a83c4d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_ring_leaf__265x272,analysis/figma/raw/images/bff63fd7bce098b91cb7fb0a0ee260017c225b71,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9953c1d2d2c72597e2bbac28aac82950948b89ab4afa73e43353eec2f5361ea4,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_orbs__669x551,analysis/figma/raw/images/c17e7a2cd41a2faf6d5397f6c46465f14a155f47,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,aadc9c3dcd6ec50a6dffb1e1d3c4b69e9e96a3f93e0fa476d1f04364f4d96927,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_chest__284x328,analysis/figma/raw/images/c223ed9392ca9740274d1ead08b100e56cf841c8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ec3b95aa0bf8f9df3abdfaea1dd0e3561621755ca881525e0d449713ef636455,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reward_gold_chest__314x314_variant2,analysis/figma/raw/images/c27f6968fb5b4981d97fc335a9e14e8130ce3f0f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,6ecc40de469484c30e89c8b883791833a32dd773a876de9e1f84c39daefdff3e,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_boar_mask__255x272,analysis/figma/raw/images/c30fa8e2f2b7e6bb7fd8b6f13923923e47e0d9a8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a3c693559f0fe82872dd11426ddf2c7901d2c28c3e08649ce13d09fda29f765f,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_lion_knight__331x303,analysis/figma/raw/images/c31a5b960ff491544afc4a5eb9ab45a1875375e9,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1b51b101ee3c6a022c24626c1a16b5745c158ece016fca40d443994ec2bfe7dd,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_boar_strip__2172x724,analysis/figma/raw/images/c3bb5b04a28a7fc0637833cebb26c995f2a2ba35,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,2f6ad69f446e42bbcc8234476364678c74d2e667a12b35134e62b91e2dba4996,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_gold_dragon_head__455x633,analysis/figma/raw/images/c42133ee7cd54223392c66dd68a93e297727e007,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d38bd926d27f67c12668b9a2596cc84f0ad816854cb1ae667610dadc37d9fd6d,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_ring_shell__514x487,analysis/figma/raw/images/c4302483db5ca38f3b1037e4b34f73a7c6c10ea7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e8576841f93893ab28ad689536d7f90abe030c0c7bbeefb5782cf33d934e573b,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_gold_bird_mask__264x296,analysis/figma/raw/images/c712c453b12993dbed32769c8bcbd7d9532edd5f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,0a7b17aaeb65c35e03d08e6227de1b40314638f4a6a8528bc3d5ee418a8e51a9,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_crocodile_strip__2172x724,analysis/figma/raw/images/c91ed48dc9e2c77f90e8847b3f39f4c00ee57f02,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ede70744b9a8c7defbe8168e88934320c821245c27fb96f2aefa073c6b64c275,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_icon_star__478x497,analysis/figma/raw/images/c9a965e48a3fb7a4655e491e3d20c69288f9294c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ef45d9ad535f4eb2a304caeef071998a3037507fe8646a68cee2c2a4ac22534e,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_battle_panorama__479x206,analysis/figma/raw/images/ca8471e35d0e957f40e7fad14b2688313205d7cf,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,4f7750c156c07d4d1ff0c8f0dafa746a656777efd235e718691bc289a727e733,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_bar_dark_track__3646x435,analysis/figma/raw/images/cb797fee92f1088c3c33582adbf7a598e3fbce45,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,8dfc7fb23c4c2c64ee8971134c0ac20172f9ce57323b38cf966aa22ad4c4cda0,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_shadow_bright_strip__2172x724,analysis/figma/raw/images/cba31e4d7c053dc337a3bd11c0eb0828ef59fcff,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,87d500f26a3797076183c64e1a15bd93c5513e83bfe744253e6d2aecd425c649,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
